sku ; nombre ; categoria ; precio ; stock ; vendidos
ROPA-00281 ; Zara Gris Pantalón Talla S ; ROPA ; 661.55 ; 84 ; 0
FOOD-00282 ; Coca-Cola Free Galletas 100g ; ALIMENTOS ; 263.86 ; 41 ; 0
HOME-00283 ; IKEA Portátil Ventilador ; HOGAR ; 338.21 ; 16 ; 0
ELEC-00284 ; Asus Smartwatch Pro 2024 ; ELECTRONICA ; 279.88 ; 0 ; 0
ROPA-00285 ; Zara Gris Pantalón Talla M ; ROPA ; 748.85 ; 29 ; 0
FOOD-00286 ; Nestlé Premium Jugo 100g ; ALIMENTOS ; 465.10 ; 26 ; 0
HOME-00287 ; Bosch Manual Cafetera ; HOGAR ; 521.96 ; 52 ; 0
ELEC-00288 ; Apple Tablet Ultra 2023 ; ELECTRONICA ; 293.42 ; 94 ; 0
ROPA-00289 ; Levi's Naranja Chaqueta Talla S ; ROPA ; 540.77 ; 49 ; 0
FOOD-00290 ; Campbell Free Cereal 200g ; ALIMENTOS ; 92.85 ; 39 ; 0
HOME-00291 ; IKEA Digital Cafetera ; HOGAR ; 541.56 ; 86 ; 0
ELEC-00292 ; Samsung Tablet Pro 2022 ; ELECTRONICA ; 966.40 ; 30 ; 0
ROPA-00293 ; Calvin Morado Zapatos Talla M ; ROPA ; 510.22 ; 44 ; 0
FOOD-00294 ; Heinz Natural Cereal 2L ; ALIMENTOS ; 288.49 ; 5 ; 0
HOME-00295 ; Whirlpool XL Tostadora ; HOGAR ; 501.35 ; 86 ; 0
ELEC-00296 ; HP Teclado Max 2021 ; ELECTRONICA ; 544.41 ; 60 ; 0
ROPA-00297 ; Nike Negro Vestido Talla XS ; ROPA ; 270.37 ; 96 ; 0
FOOD-00298 ; Kraft Free Cereal 1kg ; ALIMENTOS ; 879.80 ; 95 ; 0
HOME-00299 ; Black&Decker Fijo Mesa ; HOGAR ; 728.92 ; 26 ; 0
ELEC-00300 ; Lenovo Auriculares Gaming 2020 ; ELECTRONICA ; 514.47 ; 64 ; 0
ROPA-00301 ; Calvin Rosa Falda Talla XS ; ROPA ; 726.89 ; 20 ; 0
FOOD-00302 ; General Mills Gourmet Galletas 100g ; ALIMENTOS ; 281.36 ; 16 ; 0
HOME-00303 ; Bosch Fijo Aspiradora ; HOGAR ; 671.15 ; 10 ; 0
ELEC-00304 ; Huawei Smartwatch Ultra 2024 ; ELECTRONICA ; 385.77 ; 66 ; 0
ROPA-00305 ; Levi's Rojo Pantalón Talla XXL ; ROPA ; 700.97 ; 22 ; 0
FOOD-00306 ; Kraft Premium Refresco 250ml ; ALIMENTOS ; 633.06 ; 60 ; 0
HOME-00307 ; Bosch Pequeño Microondas ; HOGAR ; 693.55 ; 38 ; 0
ELEC-00308 ; Sony Router Lite 2023 ; ELECTRONICA ; 974.45 ; 65 ; 0
ROPA-00309 ; Gucci Naranja Sudadera Talla L ; ROPA ; 990.15 ; 28 ; 0
FOOD-00310 ; Danone Económico Refresco 2L ; ALIMENTOS ; 20.41 ; 69 ; 0
HOME-00311 ; Bosch Fijo Silla ; HOGAR ; 73.45 ; 89 ; 0
ELEC-00312 ; HP Monitor Max 2022 ; ELECTRONICA ; 139.59 ; 13 ; 0
ROPA-00313 ; H&M Naranja Vestido Talla L ; ROPA ; 370.78 ; 91 ; 0
FOOD-00314 ; Kellogg's Económico Jugo 1L ; ALIMENTOS ; 397.56 ; 54 ; 0
HOME-00315 ; Rowenta Fijo Licuadora ; HOGAR ; 564.79 ; 43 ; 0
ELEC-00316 ; Lenovo Smartphone Ultra 2021 ; ELECTRONICA ; 805.46 ; 19 ; 0
ROPA-00317 ; H&M Rosa Vestido Talla M ; ROPA ; 964.10 ; 90 ; 0
FOOD-00318 ; Kraft Premium Jugo 2L ; ALIMENTOS ; 681.68 ; 53 ; 0
HOME-00319 ; Bosch Pequeño Ventilador ; HOGAR ; 410.23 ; 65 ; 0
ELEC-00320 ; HP Smartwatch Deluxe 2020 ; ELECTRONICA ; 862.07 ; 70 ; 0
ROPA-00321 ; Prada Amarillo Pantalón Talla XS ; ROPA ; 44.96 ; 98 ; 0
FOOD-00322 ; Danone Bio Jamón 2L ; ALIMENTOS ; 174.71 ; 44 ; 0
HOME-00323 ; Miele Mediano Batidora ; HOGAR ; 553.09 ; 45 ; 0
ELEC-00324 ; Samsung Monitor Deluxe 2024 ; ELECTRONICA ; 123.96 ; 89 ; 0
ROPA-00325 ; Puma Gris Falda Talla S ; ROPA ; 69.81 ; 49 ; 0
FOOD-00326 ; Danone Bio Galletas 200g ; ALIMENTOS ; 96.09 ; 34 ; 0
HOME-00327 ; Tefal Fijo Tostadora ; HOGAR ; 500.05 ; 32 ; 0
ELEC-00328 ; Dell Mouse Pro 2023 ; ELECTRONICA ; 374.60 ; 73 ; 0
ROPA-00329 ; Zara Azul Pantalón Talla XL ; ROPA ; 638.31 ; 61 ; 0
FOOD-00330 ; Kellogg's Natural Queso 1L ; ALIMENTOS ; 167.42 ; 87 ; 0
HOME-00331 ; IKEA Digital Lámpara ; HOGAR ; 142.04 ; 36 ; 0
ELEC-00332 ; HP Monitor Lite 2022 ; ELECTRONICA ; 511.05 ; 77 ; 0
ROPA-00333 ; Calvin Amarillo Bufanda Talla S ; ROPA ; 700.12 ; 85 ; 0
FOOD-00334 ; Pepsi Free Leche 500g ; ALIMENTOS ; 307.72 ; 69 ; 0
HOME-00335 ; Miele Digital Cafetera ; HOGAR ; 329.19 ; 74 ; 0
ELEC-00336 ; Huawei Laptop Ultra 2021 ; ELECTRONICA ; 931.25 ; 45 ; 0
ROPA-00337 ; Gucci Amarillo Chaqueta Talla S ; ROPA ; 956.05 ; 77 ; 0
FOOD-00338 ; Heinz Orgánico Jamón 500g ; ALIMENTOS ; 915.26 ; 17 ; 0
HOME-00339 ; Braun Manual Cafetera ; HOGAR ; 192.40 ; 79 ; 0
ELEC-00340 ; Sony Laptop Lite 2020 ; ELECTRONICA ; 863.82 ; 7 ; 0
ROPA-00341 ; Puma Rosa Pantalón Talla XS ; ROPA ; 610.32 ; 31 ; 0
FOOD-00342 ; Campbell Gourmet Jamón 1kg ; ALIMENTOS ; 409.57 ; 66 ; 0
HOME-00343 ; IKEA Mediano Silla ; HOGAR ; 342.27 ; 12 ; 0
ELEC-00344 ; Asus Monitor Pro 2024 ; ELECTRONICA ; 307.54 ; 75 ; 0
ROPA-00345 ; Puma Azul Sudadera Talla M ; ROPA ; 698.00 ; 5 ; 0
FOOD-00346 ; Pepsi Gourmet Galletas 1kg ; ALIMENTOS ; 834.69 ; 92 ; 0
HOME-00347 ; Whirlpool Pequeño Ventilador ; HOGAR ; 533.09 ; 29 ; 0
ELEC-00348 ; Lenovo Router Max 2023 ; ELECTRONICA ; 675.44 ; 19 ; 0
ROPA-00349 ; Gucci Morado Bufanda Talla XL ; ROPA ; 719.48 ; 35 ; 0
FOOD-00350 ; Danone Natural Refresco 1kg ; ALIMENTOS ; 892.06 ; 46 ; 0
HOME-00351 ; IKEA Compacto Aspiradora ; HOGAR ; 427.43 ; 11 ; 0
ELEC-00352 ; Huawei Router Pro 2022 ; ELECTRONICA ; 465.68 ; 17 ; 0
ROPA-00353 ; Adidas Amarillo Falda Talla M ; ROPA ; 310.91 ; 21 ; 0
FOOD-00354 ; Nestlé Premium Jamón 750g ; ALIMENTOS ; 569.45 ; 90 ; 0
HOME-00355 ; Whirlpool Pequeño Microondas ; HOGAR ; 464.25 ; 39 ; 0
ELEC-00356 ; Lenovo Laptop Standard 2021 ; ELECTRONICA ; 349.16 ; 87 ; 0
ROPA-00357 ; Calvin Negro Sudadera Talla XL ; ROPA ; 107.55 ; 20 ; 0
FOOD-00358 ; Pepsi Gourmet Refresco 1kg ; ALIMENTOS ; 199.03 ; 67 ; 0
HOME-00359 ; Miele Portátil Lámpara ; HOGAR ; 80.92 ; 94 ; 0
ELEC-00360 ; Xiaomi Smartphone Pro 2020 ; ELECTRONICA ; 631.08 ; 59 ; 0
ROPA-00361 ; Levi's Azul Camiseta Talla S ; ROPA ; 164.03 ; 93 ; 0
FOOD-00362 ; Kellogg's Natural Leche 250ml ; ALIMENTOS ; 786.05 ; 65 ; 0
HOME-00363 ; Braun Manual Microondas ; HOGAR ; 687.17 ; 99 ; 0
ELEC-00364 ; Huawei Router Office 2024 ; ELECTRONICA ; 31.19 ; 42 ; 0
ROPA-00365 ; Prada Gris Falda Talla S ; ROPA ; 483.21 ; 86 ; 0
FOOD-00366 ; Kellogg's Premium Galletas 500g ; ALIMENTOS ; 816.44 ; 42 ; 0
HOME-00367 ; Rowenta Digital Lámpara ; HOGAR ; 246.24 ; 24 ; 0
ELEC-00368 ; LG Monitor Gaming 2023 ; ELECTRONICA ; 25.29 ; 99 ; 0
ROPA-00369 ; Adidas Negro Short Talla XS ; ROPA ; 532.98 ; 33 ; 0
FOOD-00370 ; Kraft Económico Pan 750g ; ALIMENTOS ; 839.40 ; 44 ; 0
HOME-00371 ; Black&Decker Mediano Lámpara ; HOGAR ; 226.34 ; 58 ; 0
ELEC-00372 ; Lenovo Teclado Gaming 2022 ; ELECTRONICA ; 427.42 ; 25 ; 0
ROPA-00373 ; Nike Morado Short Talla XXL ; ROPA ; 817.43 ; 21 ; 0
FOOD-00374 ; Danone Premium Leche 1L ; ALIMENTOS ; 638.68 ; 16 ; 0
HOME-00375 ; Bosch XL Tostadora ; HOGAR ; 392.73 ; 80 ; 0
ELEC-00376 ; LG Router Ultra 2021 ; ELECTRONICA ; 850.33 ; 96 ; 0
ROPA-00377 ; Adidas Negro Chaqueta Talla L ; ROPA ; 906.81 ; 64 ; 0
FOOD-00378 ; Pepsi Orgánico Jugo 2L ; ALIMENTOS ; 783.47 ; 97 ; 0
HOME-00379 ; Siemens Automático Ventilador ; HOGAR ; 718.38 ; 92 ; 0
ELEC-00380 ; Samsung Auriculares Deluxe 2020 ; ELECTRONICA ; 158.99 ; 38 ; 0
ROPA-00381 ; Gucci Amarillo Vestido Talla S ; ROPA ; 457.81 ; 47 ; 0
FOOD-00382 ; Coca-Cola Natural Jugo 500g ; ALIMENTOS ; 797.46 ; 46 ; 0
HOME-00383 ; Black&Decker Manual Cafetera ; HOGAR ; 238.69 ; 14 ; 0
ELEC-00384 ; Samsung Impresora Standard 2024 ; ELECTRONICA ; 139.28 ; 28 ; 0
ROPA-00385 ; Nike Naranja Vestido Talla XL ; ROPA ; 103.34 ; 67 ; 0
FOOD-00386 ; Nestlé Sin azúcar Galletas 750g ; ALIMENTOS ; 292.21 ; 37 ; 0
HOME-00387 ; Braun Grande Aspiradora ; HOGAR ; 743.07 ; 39 ; 0
ELEC-00388 ; HP Auriculares Max 2023 ; ELECTRONICA ; 51.83 ; 32 ; 0
ROPA-00389 ; Puma Azul Gorra Talla M ; ROPA ; 328.64 ; 68 ; 0
FOOD-00390 ; Pepsi Natural Cereal 500g ; ALIMENTOS ; 748.32 ; 32 ; 0
HOME-00391 ; Whirlpool XL Mesa ; HOGAR ; 673.99 ; 97 ; 0
ELEC-00392 ; HP Tablet Standard 2022 ; ELECTRONICA ; 668.34 ; 27 ; 0
ROPA-00393 ; H&M Rosa Zapatos Talla S ; ROPA ; 657.69 ; 45 ; 0
FOOD-00394 ; Heinz Gourmet Pan 1kg ; ALIMENTOS ; 925.46 ; 99 ; 0
HOME-00395 ; Philips Automático Microondas ; HOGAR ; 491.27 ; 82 ; 0
ELEC-00396 ; HP Impresora Ultra 2021 ; ELECTRONICA ; 994.93 ; 89 ; 0
ROPA-00397 ; Gucci Amarillo Gorra Talla L ; ROPA ; 731.74 ; 70 ; 0
FOOD-00398 ; Heinz Gourmet Leche 500g ; ALIMENTOS ; 909.82 ; 55 ; 0
HOME-00399 ; Philips Digital Silla ; HOGAR ; 417.13 ; 40 ; 0
ELEC-00400 ; Apple Monitor Office 2020 ; ELECTRONICA ; 835.23 ; 19 ; 0
ROPA-00401 ; Adidas Gris Camiseta Talla XXL ; ROPA ; 159.11 ; 61 ; 0
FOOD-00402 ; General Mills Integral Jugo 2L ; ALIMENTOS ; 355.07 ; 43 ; 0
HOME-00403 ; Braun Fijo Microondas ; HOGAR ; 434.90 ; 15 ; 0
ELEC-00404 ; Xiaomi Tablet Standard 2024 ; ELECTRONICA ; 812.56 ; 44 ; 0
ROPA-00405 ; Puma Rosa Zapatos Talla XS ; ROPA ; 202.95 ; 7 ; 0
FOOD-00406 ; Campbell Orgánico Queso 250ml ; ALIMENTOS ; 480.28 ; 66 ; 0
HOME-00407 ; Black&Decker Mediano Ventilador ; HOGAR ; 781.84 ; 16 ; 0
ELEC-00408 ; HP Teclado Office 2023 ; ELECTRONICA ; 628.93 ; 35 ; 0
ROPA-00409 ; Puma Verde Falda Talla S ; ROPA ; 721.03 ; 99 ; 0
FOOD-00410 ; Pepsi Orgánico Pan 750g ; ALIMENTOS ; 826.03 ; 46 ; 0
HOME-00411 ; Siemens Portátil Batidora ; HOGAR ; 433.91 ; 38 ; 0
ELEC-00412 ; Dell Teclado Standard 2022 ; ELECTRONICA ; 545.34 ; 97 ; 0
ROPA-00413 ; H&M Naranja Vestido Talla L ; ROPA ; 869.48 ; 49 ; 0
FOOD-00414 ; Kraft Natural Jugo 200g ; ALIMENTOS ; 827.11 ; 79 ; 0
HOME-00415 ; Philips Manual Ventilador ; HOGAR ; 238.13 ; 48 ; 0
ELEC-00416 ; Apple Teclado Standard 2021 ; ELECTRONICA ; 425.84 ; 44 ; 0
ROPA-00417 ; Zara Verde Gorra Talla XXL ; ROPA ; 449.34 ; 94 ; 0
FOOD-00418 ; General Mills Económico Yogurt 750g ; ALIMENTOS ; 667.87 ; 8 ; 0
HOME-00419 ; Whirlpool Mediano Lámpara ; HOGAR ; 765.18 ; 40 ; 0
ELEC-00420 ; Dell Laptop Premium 2020 ; ELECTRONICA ; 835.17 ; 66 ; 0
ROPA-00421 ; Gucci Naranja Camiseta Talla M ; ROPA ; 12.92 ; 12 ; 0
FOOD-00422 ; Kellogg's Bio Chocolate 1kg ; ALIMENTOS ; 93.90 ; 18 ; 0
HOME-00423 ; Bosch XL Microondas ; HOGAR ; 52.89 ; 97 ; 0
ELEC-00424 ; Apple Tablet Home 2024 ; ELECTRONICA ; 37.20 ; 37 ; 0
ROPA-00425 ; Nike Blanco Falda Talla XXL ; ROPA ; 73.91 ; 92 ; 0
FOOD-00426 ; Kellogg's Free Cereal 1L ; ALIMENTOS ; 40.99 ; 50 ; 0
HOME-00427 ; Miele Digital Silla ; HOGAR ; 618.48 ; 22 ; 0
ELEC-00428 ; Asus Auriculares Ultra 2023 ; ELECTRONICA ; 789.04 ; 32 ; 0
ROPA-00429 ; Puma Blanco Falda Talla XXL ; ROPA ; 13.02 ; 49 ; 0
FOOD-00430 ; Pepsi Gourmet Chocolate 2L ; ALIMENTOS ; 309.95 ; 68 ; 0
HOME-00431 ; Tefal Portátil Aspiradora ; HOGAR ; 714.92 ; 26 ; 0
ELEC-00432 ; LG Impresora Home 2022 ; ELECTRONICA ; 483.05 ; 44 ; 0
ROPA-00433 ; Adidas Blanco Short Talla XS ; ROPA ; 488.38 ; 71 ; 0
FOOD-00434 ; Coca-Cola Sin azúcar Yogurt 100g ; ALIMENTOS ; 623.30 ; 32 ; 0
HOME-00435 ; Rowenta Digital Licuadora ; HOGAR ; 494.42 ; 94 ; 0
ELEC-00436 ; Huawei Monitor Ultra 2021 ; ELECTRONICA ; 806.69 ; 27 ; 0
ROPA-00437 ; Zara Rosa Short Talla L ; ROPA ; 537.22 ; 27 ; 0
FOOD-00438 ; Pepsi Sin azúcar Pan 200g ; ALIMENTOS ; 767.54 ; 76 ; 0
HOME-00439 ; Bosch Mediano Batidora ; HOGAR ; 529.48 ; 54 ; 0
ELEC-00440 ; HP Impresora Pro 2020 ; ELECTRONICA ; 77.37 ; 3 ; 0
ROPA-00441 ; Zara Rojo Zapatos Talla XL ; ROPA ; 603.19 ; 93 ; 0
FOOD-00442 ; Danone Sin azúcar Cereal 750g ; ALIMENTOS ; 721.82 ; 56 ; 0
HOME-00443 ; Miele Grande Mesa ; HOGAR ; 89.34 ; 17 ; 0
ELEC-00444 ; HP Teclado Max 2024 ; ELECTRONICA ; 957.17 ; 7 ; 0
ROPA-00445 ; Calvin Rojo Pantalón Talla XS ; ROPA ; 200.89 ; 58 ; 0
FOOD-00446 ; Campbell Integral Galletas 2L ; ALIMENTOS ; 931.78 ; 63 ; 0
HOME-00447 ; Miele Automático Lámpara ; HOGAR ; 837.35 ; 86 ; 0
ELEC-00448 ; Xiaomi Impresora Deluxe 2023 ; ELECTRONICA ; 169.74 ; 55 ; 0
ROPA-00449 ; Levi's Blanco Sudadera Talla XXL ; ROPA ; 956.80 ; 26 ; 0
FOOD-00450 ; Kellogg's Sin azúcar Jugo 750g ; ALIMENTOS ; 164.48 ; 88 ; 0
HOME-00451 ; Philips Portátil Lámpara ; HOGAR ; 82.21 ; 23 ; 0
ELEC-00452 ; LG Router Home 2022 ; ELECTRONICA ; 349.19 ; 72 ; 0
ROPA-00453 ; Puma Azul Vestido Talla XXL ; ROPA ; 273.35 ; 26 ; 0
FOOD-00454 ; General Mills Gourmet Chocolate 1kg ; ALIMENTOS ; 508.04 ; 82 ; 0
HOME-00455 ; Miele Portátil Licuadora ; HOGAR ; 533.35 ; 45 ; 0
ELEC-00456 ; Xiaomi Auriculares Home 2021 ; ELECTRONICA ; 248.25 ; 0 ; 0
ROPA-00457 ; Levi's Verde Vestido Talla M ; ROPA ; 710.22 ; 88 ; 0
FOOD-00458 ; Kellogg's Bio Pan 1kg ; ALIMENTOS ; 617.03 ; 68 ; 0
HOME-00459 ; IKEA Portátil Ventilador ; HOGAR ; 398.58 ; 73 ; 0
ELEC-00460 ; Dell Laptop Standard 2020 ; ELECTRONICA ; 960.46 ; 76 ; 0
ROPA-00461 ; Calvin Rosa Chaqueta Talla XXL ; ROPA ; 34.63 ; 60 ; 0
FOOD-00462 ; Danone Integral Refresco 200g ; ALIMENTOS ; 132.09 ; 81 ; 0
HOME-00463 ; Whirlpool Mediano Microondas ; HOGAR ; 179.35 ; 64 ; 0
ELEC-00464 ; Samsung Smartphone Gaming 2024 ; ELECTRONICA ; 718.87 ; 68 ; 0
ROPA-00465 ; Gucci Verde Falda Talla XXL ; ROPA ; 399.75 ; 62 ; 0
FOOD-00466 ; Nestlé Natural Refresco 2L ; ALIMENTOS ; 830.03 ; 45 ; 0
HOME-00467 ; Bosch Fijo Tostadora ; HOGAR ; 396.46 ; 99 ; 0
ELEC-00468 ; Huawei Mouse Office 2023 ; ELECTRONICA ; 580.78 ; 75 ; 0
ROPA-00469 ; H&M Rojo Camiseta Talla L ; ROPA ; 117.93 ; 5 ; 0
FOOD-00470 ; Unilever Sin azúcar Refresco 1L ; ALIMENTOS ; 207.73 ; 24 ; 0
HOME-00471 ; Rowenta Manual Cafetera ; HOGAR ; 366.83 ; 93 ; 0
ELEC-00472 ; Lenovo Impresora Deluxe 2022 ; ELECTRONICA ; 986.13 ; 60 ; 0
ROPA-00473 ; Adidas Morado Bufanda Talla XS ; ROPA ; 52.94 ; 33 ; 0
FOOD-00474 ; Coca-Cola Natural Cereal 2L ; ALIMENTOS ; 181.02 ; 90 ; 0
HOME-00475 ; Braun Fijo Microondas ; HOGAR ; 479.16 ; 80 ; 0
ELEC-00476 ; Xiaomi Router Lite 2021 ; ELECTRONICA ; 114.06 ; 65 ; 0
ROPA-00477 ; Gucci Blanco Falda Talla XS ; ROPA ; 472.86 ; 41 ; 0
FOOD-00478 ; General Mills Free Jugo 2L ; ALIMENTOS ; 367.14 ; 9 ; 0
HOME-00479 ; Bosch Compacto Mesa ; HOGAR ; 763.86 ; 56 ; 0
ELEC-00480 ; HP Tablet Max 2020 ; ELECTRONICA ; 260.19 ; 6 ; 0
ROPA-00481 ; Nike Rosa Gorra Talla L ; ROPA ; 92.86 ; 2 ; 0
FOOD-00482 ; Pepsi Premium Galletas 1kg ; ALIMENTOS ; 116.72 ; 36 ; 0
HOME-00483 ; Bosch Fijo Lámpara ; HOGAR ; 680.26 ; 4 ; 0
ELEC-00484 ; Samsung Impresora Gaming 2024 ; ELECTRONICA ; 984.20 ; 72 ; 0
ROPA-00485 ; Nike Rojo Short Talla L ; ROPA ; 374.44 ; 96 ; 0
FOOD-00486 ; Coca-Cola Light Yogurt 1kg ; ALIMENTOS ; 48.84 ; 49 ; 0
HOME-00487 ; Bosch Compacto Aspiradora ; HOGAR ; 341.59 ; 28 ; 0
ELEC-00488 ; Samsung Auriculares Lite 2023 ; ELECTRONICA ; 595.24 ; 78 ; 0
ROPA-00489 ; Puma Morado Sudadera Talla S ; ROPA ; 575.52 ; 16 ; 0
FOOD-00490 ; Danone Integral Pan 100g ; ALIMENTOS ; 30.43 ; 1 ; 0
HOME-00491 ; Miele Pequeño Aspiradora ; HOGAR ; 675.42 ; 66 ; 0
ELEC-00492 ; Samsung Smartphone Premium 2022 ; ELECTRONICA ; 69.80 ; 17 ; 0
ROPA-00493 ; Adidas Negro Falda Talla S ; ROPA ; 972.77 ; 12 ; 0
FOOD-00494 ; Nestlé Integral Refresco 1L ; ALIMENTOS ; 688.20 ; 42 ; 0
HOME-00495 ; Philips Automático Mesa ; HOGAR ; 265.29 ; 67 ; 0
ELEC-00496 ; Asus Laptop Premium 2021 ; ELECTRONICA ; 774.36 ; 35 ; 0
ROPA-00497 ; Puma Blanco Gorra Talla XL ; ROPA ; 245.63 ; 76 ; 0
FOOD-00498 ; Danone Orgánico Cereal 200g ; ALIMENTOS ; 939.52 ; 37 ; 0
HOME-00499 ; Braun Automático Licuadora ; HOGAR ; 726.24 ; 45 ; 0
ELEC-00500 ; Xiaomi Smartphone Home 2020 ; ELECTRONICA ; 482.80 ; 32 ; 0
ROPA-00501 ; Prada Rosa Camiseta Talla XS ; ROPA ; 978.51 ; 3 ; 0
FOOD-00502 ; Campbell Sin azúcar Galletas 2L ; ALIMENTOS ; 115.60 ; 8 ; 0
HOME-00503 ; Black&Decker Fijo Licuadora ; HOGAR ; 44.78 ; 53 ; 0
ELEC-00504 ; HP Laptop Gaming 2024 ; ELECTRONICA ; 345.63 ; 24 ; 0
ROPA-00505 ; Zara Rojo Short Talla M ; ROPA ; 855.51 ; 61 ; 0
FOOD-00506 ; Coca-Cola Gourmet Pan 200g ; ALIMENTOS ; 628.01 ; 54 ; 0
HOME-00507 ; Rowenta Portátil Batidora ; HOGAR ; 91.17 ; 24 ; 0
ELEC-00508 ; Apple Tablet Ultra 2023 ; ELECTRONICA ; 75.97 ; 66 ; 0
ROPA-00509 ; Zara Gris Gorra Talla XL ; ROPA ; 829.11 ; 63 ; 0
FOOD-00510 ; Coca-Cola Gourmet Refresco 1L ; ALIMENTOS ; 447.26 ; 26 ; 0
HOME-00511 ; Tefal Mediano Lámpara ; HOGAR ; 309.48 ; 94 ; 0
ELEC-00512 ; Sony Mouse Lite 2022 ; ELECTRONICA ; 444.67 ; 95 ; 0
ROPA-00513 ; Levi's Rojo Short Talla XXL ; ROPA ; 412.32 ; 29 ; 0
FOOD-00514 ; Campbell Natural Jugo 1kg ; ALIMENTOS ; 549.29 ; 80 ; 0
HOME-00515 ; Bosch Mediano Microondas ; HOGAR ; 328.33 ; 87 ; 0
ELEC-00516 ; Xiaomi Teclado Lite 2021 ; ELECTRONICA ; 744.18 ; 34 ; 0
ROPA-00517 ; Nike Rojo Vestido Talla L ; ROPA ; 980.68 ; 70 ; 0
FOOD-00518 ; Heinz Sin azúcar Jamón 500g ; ALIMENTOS ; 263.61 ; 18 ; 0
HOME-00519 ; Philips Fijo Tostadora ; HOGAR ; 822.79 ; 34 ; 0
ELEC-00520 ; Dell Tablet Home 2020 ; ELECTRONICA ; 908.59 ; 93 ; 0
ROPA-00521 ; Gucci Rosa Camiseta Talla XL ; ROPA ; 598.47 ; 41 ; 0
FOOD-00522 ; Unilever Natural Galletas 100g ; ALIMENTOS ; 233.97 ; 93 ; 0
HOME-00523 ; Whirlpool Manual Batidora ; HOGAR ; 125.32 ; 57 ; 0
ELEC-00524 ; Dell Smartphone Pro 2024 ; ELECTRONICA ; 404.68 ; 44 ; 0
ROPA-00525 ; Nike Naranja Pantalón Talla L ; ROPA ; 760.74 ; 40 ; 0
FOOD-00526 ; Kraft Natural Leche 500g ; ALIMENTOS ; 280.30 ; 45 ; 0
HOME-00527 ; Black&Decker Grande Silla ; HOGAR ; 171.14 ; 29 ; 0
ELEC-00528 ; Apple Mouse Pro 2023 ; ELECTRONICA ; 116.19 ; 52 ; 0
ROPA-00529 ; Calvin Rosa Short Talla XXL ; ROPA ; 150.33 ; 52 ; 0
FOOD-00530 ; Campbell Natural Galletas 100g ; ALIMENTOS ; 487.81 ; 86 ; 0
HOME-00531 ; Siemens XL Tostadora ; HOGAR ; 961.12 ; 15 ; 0
ELEC-00532 ; Xiaomi Mouse Standard 2022 ; ELECTRONICA ; 821.14 ; 88 ; 0
ROPA-00533 ; Tommy Rosa Falda Talla M ; ROPA ; 256.62 ; 70 ; 0
FOOD-00534 ; Heinz Light Cereal 750g ; ALIMENTOS ; 236.88 ; 53 ; 0
HOME-00535 ; Philips Digital Lámpara ; HOGAR ; 592.40 ; 24 ; 0
ELEC-00536 ; Lenovo Auriculares Home 2021 ; ELECTRONICA ; 29.62 ; 70 ; 0
ROPA-00537 ; Levi's Rosa Gorra Talla XL ; ROPA ; 430.12 ; 29 ; 0
FOOD-00538 ; Heinz Natural Pan 200g ; ALIMENTOS ; 34.82 ; 5 ; 0
HOME-00539 ; Rowenta Manual Ventilador ; HOGAR ; 334.87 ; 53 ; 0
ELEC-00540 ; HP Laptop Max 2020 ; ELECTRONICA ; 86.60 ; 99 ; 0
ROPA-00541 ; H&M Naranja Sudadera Talla M ; ROPA ; 784.63 ; 44 ; 0
FOOD-00542 ; Unilever Premium Queso 1kg ; ALIMENTOS ; 368.00 ; 21 ; 0
HOME-00543 ; Tefal Compacto Batidora ; HOGAR ; 618.83 ; 93 ; 0
ELEC-00544 ; Huawei Mouse Max 2024 ; ELECTRONICA ; 102.40 ; 84 ; 0
ROPA-00545 ; Calvin Amarillo Pantalón Talla XXL ; ROPA ; 916.10 ; 41 ; 0
FOOD-00546 ; Danone Bio Pan 200g ; ALIMENTOS ; 950.42 ; 24 ; 0
HOME-00547 ; Rowenta Digital Mesa ; HOGAR ; 776.71 ; 18 ; 0
ELEC-00548 ; Xiaomi Smartwatch Deluxe 2023 ; ELECTRONICA ; 950.28 ; 70 ; 0
ROPA-00549 ; Levi's Naranja Sudadera Talla XXL ; ROPA ; 474.96 ; 17 ; 0
FOOD-00550 ; Nestlé Light Leche 200g ; ALIMENTOS ; 32.31 ; 63 ; 0
HOME-00551 ; Braun Manual Tostadora ; HOGAR ; 779.52 ; 96 ; 0
ELEC-00552 ; Sony Impresora Home 2022 ; ELECTRONICA ; 348.77 ; 26 ; 0
ROPA-00553 ; Gucci Amarillo Vestido Talla M ; ROPA ; 945.97 ; 66 ; 0
FOOD-00554 ; Coca-Cola Free Queso 750g ; ALIMENTOS ; 609.76 ; 89 ; 0
HOME-00555 ; Black&Decker XL Ventilador ; HOGAR ; 485.57 ; 83 ; 0
ELEC-00556 ; Dell Tablet Lite 2021 ; ELECTRONICA ; 833.27 ; 49 ; 0
ROPA-00557 ; Adidas Azul Vestido Talla XS ; ROPA ; 317.36 ; 61 ; 0
FOOD-00558 ; Pepsi Integral Jugo 1kg ; ALIMENTOS ; 923.95 ; 39 ; 0
HOME-00559 ; Whirlpool XL Licuadora ; HOGAR ; 87.34 ; 84 ; 0
ELEC-00560 ; Lenovo Monitor Standard 2020 ; ELECTRONICA ; 209.43 ; 84 ; 0
ROPA-00561 ; Nike Negro Short Talla XXL ; ROPA ; 288.50 ; 79 ; 0
